Hora, Tipo Registro, Mensaje,Robot
2023-09-04 14:26:05.749281, INFO, INICIO CERRAR LOS CLIENTES ABIERTOS ,CerrarCliente
2023-09-04 14:26:13.715071, INFO, FIN CERRAR LOS CLIENTES ABIERTOS ,CerrarCliente
2023-09-04 14:26:13.778134, INFO, "Inicio del modulo " ,Ultimas_Validaciones
2023-09-04 14:26:13.843503, INFO, "Se pasa la variable de reintentoS a "3+1" Para salir del bucle" ,Ultimas_Validaciones
2023-09-04 14:26:13.879504, INFO, "Fin del modulo " ,Ultimas_Validaciones
2023-09-04 14:26:13.947515, INFO, "Incio del modulo SetTransactionStatus" ,Set_Transaction_Status
2023-09-04 14:26:14.005503, INFO, "Inicio del modulo Chage Status BPM" ,Change_Status_BPM
2023-09-04 14:26:16.458369, INFO, "Fin del modulo Chage Status BPM" ,Change_Status_BPM
2023-09-04 14:26:16.496081, INFO, "Fin del modulo SetTransactionStatus" ,Set_Transaction_Status
2023-09-04 14:26:16.545791, TRACE, Fin del modulo Process ,Process
2023-09-04 14:28:34.969868, TRACE, Inicio del modulo GetTransaction ,GetTransaction
2023-09-04 14:28:37.342706, TRACE, Fin del modulo GetTransaction ,GetTransaction
2023-09-04 14:33:06.652992, TRACE, Incio del modulo Init ,Init

2023-09-04 14:33:06.743374, TRACE, Inicio Ejecucion, EDSA_003_CambioCuenta
2023-09-04 14:33:06.796762, TRACE, Inicio del modulo Init ,InitConfig
2023-09-04 14:33:06.954049, TRACE, Fin del modulo Init ,InitConfig
2023-09-04 14:33:07.023850, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-09-04 14:33:13.810260, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-09-04 14:33:13.880115, TRACE, Inicio del submodulo KillProcess ,KillProcess
2023-09-04 14:33:16.500146, TRACE, Fin del submodulo KillProcess ,KillProcess
2023-09-04 14:33:16.557234, TRACE, Inicio del submodulo InitApps ,InitApps
2023-09-04 14:33:16.620140, INFO, "Incio del modulo LoginCosmos" ,Login
2023-09-04 14:33:57.202700, INFO, "Inicio del modulo Obtener Token" ,ObtenerToken
2023-09-04 14:33:57.259256, INFO, "Fin del modulo Obtener Token" ,ObtenerToken
2023-09-04 14:34:11.004932, INFO, "Fin del modulo LoginCosmos" ,Login
2023-09-04 14:34:11.045034, TRACE, Fin del submodulo InitApps ,InitApps
2023-09-04 14:34:11.086076, TRACE, Fin del modulo Init ,Init
2023-09-04 14:34:11.484760, TRACE, Inicio del modulo GetTransaction ,GetTransaction
2023-09-04 14:34:13.420886, TRACE, Fin del modulo GetTransaction ,GetTransaction
2023-09-04 14:34:14.064239, TRACE, Inicio del modulo Process ,Process
2023-09-04 14:34:14.139627, INFO, "Inicio del modulo Work Data" ,Work_Data
2023-09-04 14:34:15.294861, INFO, "Fin del modulo Work Data" ,Work_Data
2023-09-04 14:34:15.396019, INFO, INICIO A CERRAR LAS PESTAÑAS ABIERTAS DEL CLIENTE ,CerrarPestanasCliente
2023-09-04 14:34:17.347916, INFO, FIN CERRAR LAS PESTAÑAS ABIERTAS DEL CLIENTE ,CerrarPestanasCliente
2023-09-04 14:34:17.410255, INFO, INICIO CERRAR LOS CLIENTES ABIERTOS ,CerrarCliente
2023-09-04 14:34:19.580935, INFO, FIN CERRAR LOS CLIENTES ABIERTOS ,CerrarCliente
2023-09-04 14:34:19.628668, INFO, INICIO CERRAR LOS CLIENTES ABIERTOS ,CerrarProductos
2023-09-04 14:34:21.810732, INFO, FIN CERRAR LOS CLIENTES ABIERTOS ,CerrarProductos
2023-09-04 14:34:21.879931, INFO, "Inicio del modulo Buscar_Cliente" ,Buscar_Cliente
2023-09-04 14:34:39.977610, INFO, "Intento de click en Buscar numero"+1+" de 10" ,Buscar_Cliente
2023-09-04 14:34:40.893261, INFO, "Intento de click en Buscar numero"+2+" de 10" ,Buscar_Cliente
2023-09-04 14:34:41.084470, INFO, "Fin del modulo Buscar_Cliente" ,Buscar_Cliente
2023-09-04 14:34:41.146074, INFO, INICIO A EXTRAER INTERACCION ,ExtraerInteracciones
2023-09-04 14:34:51.640751, INFO, FIN  EXTRAER INTERACCION ,ExtraerInteracciones
2023-09-04 14:34:51.698115, INFO, INICIO MODULO DATOS DE PAGO ,DatosDePago
2023-09-04 14:34:59.600447, INFO, FIN MODULO DATOS DE PAGO ,DatosDePago
2023-09-04 14:34:59.669182, INFO, INICIO MODULO ALTA DE PAGOS ,AltaDePago
2023-09-04 14:35:18.491336, INFO, FIN MODULO ALTA DE PAGOS ,AltaDePago
2023-09-04 14:35:18.541835, INFO, INICIO A CERRAR LAS PESTAÑAS ABIERTAS DEL CLIENTE ,CerrarPestanasCliente
2023-09-04 14:35:26.636021, INFO, FIN CERRAR LAS PESTAÑAS ABIERTAS DEL CLIENTE ,CerrarPestanasCliente
2023-09-04 14:35:26.696682, INFO, Inicio del modulo productos contratados ,ProductosContratados
2023-09-04 14:36:05.824486, INFO, Fin del modulo productos contratados ,ProductosContratados
2023-09-04 14:36:32.632684, INFO, INICIO MODULO EMAIL ,Email
2023-09-04 14:37:26.128415, INFO, FIN MODULO EMAIL ,Email
2023-09-04 14:37:26.214131, INFO, INICIO A CERRAR LAS PESTAÑAS ABIERTAS DEL CLIENTE ,CerrarPestanasCliente
2023-09-04 14:37:34.277402, INFO, FIN CERRAR LAS PESTAÑAS ABIERTAS DEL CLIENTE ,CerrarPestanasCliente
2023-09-04 14:37:34.328156, INFO, INICIO CERRAR LOS CLIENTES ABIERTOS ,CerrarCliente
2023-09-04 14:37:42.349350, INFO, FIN CERRAR LOS CLIENTES ABIERTOS ,CerrarCliente
2023-09-04 14:37:42.407379, INFO, "Inicio del modulo " ,Ultimas_Validaciones
2023-09-04 14:37:42.471385, INFO, "Se pasa la variable de reintentoS a "3+1" Para salir del bucle" ,Ultimas_Validaciones
2023-09-04 14:37:42.494223, INFO, "Fin del modulo " ,Ultimas_Validaciones
2023-09-04 14:37:42.554654, INFO, "Incio del modulo SetTransactionStatus" ,Set_Transaction_Status
2023-09-04 14:37:42.611853, INFO, "Inicio del modulo Chage Status BPM" ,Change_Status_BPM
2023-09-04 14:37:44.938284, INFO, "Fin del modulo Chage Status BPM" ,Change_Status_BPM
2023-09-04 14:37:44.975471, INFO, "Fin del modulo SetTransactionStatus" ,Set_Transaction_Status
2023-09-04 14:37:45.001867, TRACE, Fin del modulo Process ,Process
