Hora, Tipo Registro, Mensaje,Robot
2023-09-01 15:35:42.898016, INFO, "Fin del modulo SetTransactionStatus" ,Set_Transaction_Status
2023-09-01 15:35:42.955596, TRACE, Fin del modulo Process ,Process
2023-09-01 15:36:03.503294, TRACE, Inicio del modulo Process ,Process
2023-09-01 15:36:03.795293, INFO, INICIO A CERRAR LAS PESTAÑAS ABIERTAS DEL CLIENTE ,CerrarPestanasCliente
2023-09-01 15:36:05.020628, INFO, FIN CERRAR LAS PESTAÑAS ABIERTAS DEL CLIENTE ,CerrarPestanasCliente
2023-09-01 15:36:05.183258, INFO, Inicio del modulo productos contratados ,ProductosContratados
2023-09-01 15:36:45.208409, INFO, No hay productos contratados ,ProductosContratados
2023-09-01 15:36:45.308668, INFO, Fin del modulo productos contratados ,ProductosContratados
2023-09-01 15:36:45.500601, INFO, "Inicio del modulo " ,Ultimas_Validaciones
2023-09-01 15:36:45.633645, INFO, "Se pasa la variable de reintentoS a "3+1" Para salir del bucle" ,Ultimas_Validaciones
2023-09-01 15:36:45.730009, INFO, "Fin del modulo " ,Ultimas_Validaciones
2023-09-01 15:36:45.874628, INFO, "Incio del modulo SetTransactionStatus" ,Set_Transaction_Status
2023-09-01 15:36:45.980842, INFO, "Inicio del modulo Chage Status BPM" ,Change_Status_BPM
2023-09-01 15:36:48.181649, ERROR, "Error inesperado" ,Change_Status_BPM
2023-09-01 15:36:48.279901, INFO, "Fin del modulo SetTransactionStatus" ,Set_Transaction_Status
2023-09-01 15:36:48.371819, TRACE, Fin del modulo Process ,Process
2023-09-01 15:45:58.301591, INFO, "Inicio del modulo Chage Status BPM" ,Change_Status_BPM
2023-09-01 15:45:58.783333, ERROR, "Error inesperado" ,Change_Status_BPM
2023-09-01 15:46:32.137482, INFO, "Inicio del modulo Chage Status BPM" ,Change_Status_BPM
2023-09-01 15:46:32.371649, ERROR, "Error inesperado" ,Change_Status_BPM
2023-09-01 15:54:22.170796, INFO, "Inicio del modulo Chage Status BPM" ,Change_Status_BPM
2023-09-01 15:54:25.418927, INFO, "Fin del modulo Chage Status BPM" ,Change_Status_BPM
2023-09-01 15:55:02.540456, INFO, "Inicio del modulo Chage Status BPM" ,Change_Status_BPM
2023-09-01 15:55:02.797966, ERROR, "Error inesperado" ,Change_Status_BPM
2023-09-01 15:57:27.840319, INFO, "Inicio del modulo Chage Status BPM" ,Change_Status_BPM
2023-09-01 15:57:28.101032, ERROR, "Error inesperado" ,Change_Status_BPM
2023-09-01 16:01:12.229555, TRACE, Incio del modulo Init ,Init

2023-09-01 16:01:12.418582, TRACE, Inicio Ejecucion, EDSA_003_CambioCuenta
2023-09-01 16:01:12.510877, TRACE, Inicio del modulo Init ,InitConfig
2023-09-01 16:01:12.809480, TRACE, Fin del modulo Init ,InitConfig
2023-09-01 16:01:12.966527, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-09-01 16:01:19.742566, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-09-01 16:01:19.840117, TRACE, Inicio del submodulo KillProcess ,KillProcess
2023-09-01 16:01:23.539406, TRACE, Fin del submodulo KillProcess ,KillProcess
2023-09-01 16:01:23.654204, TRACE, Inicio del submodulo InitApps ,InitApps
2023-09-01 16:01:23.780739, INFO, "Incio del modulo LoginCosmos" ,Login
2023-09-01 16:02:08.010393, INFO, "Inicio del modulo Obtener Token" ,ObtenerToken
2023-09-01 16:02:08.161396, INFO, "Fin del modulo Obtener Token" ,ObtenerToken
2023-09-01 16:02:18.778602, INFO, "Fin del modulo LoginCosmos" ,Login
2023-09-01 16:02:18.866438, TRACE, Fin del submodulo InitApps ,InitApps
2023-09-01 16:02:18.971061, TRACE, Fin del modulo Init ,Init
2023-09-01 16:03:10.332976, TRACE, Inicio del modulo GetTransaction ,GetTransaction
2023-09-01 16:03:12.297829, TRACE, Fin del modulo GetTransaction ,GetTransaction
2023-09-01 16:04:30.111046, TRACE, Inicio del modulo GetTransaction ,GetTransaction
2023-09-01 16:04:31.979263, TRACE, Fin del modulo GetTransaction ,GetTransaction
2023-09-01 16:41:35.389519, TRACE, Inicio del modulo Process ,Process
2023-09-01 16:41:35.467053, INFO, "Inicio del modulo Work Data" ,Work_Data
2023-09-01 16:41:36.070312, ERROR, "Error inesperado" ,Work_Data
2023-09-01 16:41:36.137553, TRACE, Fin del modulo Process ,Process
2023-09-01 16:42:26.457624, TRACE, Inicio del modulo Process ,Process
2023-09-01 16:42:26.530813, INFO, "Inicio del modulo Work Data" ,Work_Data
2023-09-01 16:42:27.045711, ERROR, "Error inesperado" ,Work_Data
2023-09-01 16:42:27.148687, INFO, INICIO CERRAR LOS CLIENTES ABIERTOS ,CerrarCliente
2023-09-01 16:42:30.195692, INFO, FIN CERRAR LOS CLIENTES ABIERTOS ,CerrarCliente
2023-09-01 16:42:30.263259, INFO, "Inicio del modulo Buscar_Cliente" ,Buscar_Cliente
2023-09-01 16:42:33.494211, INFO, "Intento de click en Buscar numero"+1+" de 10" ,Buscar_Cliente
2023-09-01 16:42:34.466352, INFO, "Intento de click en Buscar numero"+2+" de 10" ,Buscar_Cliente
2023-09-01 16:42:34.750882, INFO, "Fin del modulo Buscar_Cliente" ,Buscar_Cliente
2023-09-01 16:42:34.815755, INFO, INICIO A CERRAR LAS PESTAÑAS ABIERTAS DEL CLIENTE ,CerrarPestanasCliente
2023-09-01 16:42:35.935425, INFO, FIN CERRAR LAS PESTAÑAS ABIERTAS DEL CLIENTE ,CerrarPestanasCliente
2023-09-01 16:42:36.065514, INFO, Inicio del modulo productos contratados ,ProductosContratados
2023-09-01 16:43:28.207061, INFO, No hay productos contratados ,ProductosContratados
2023-09-01 16:43:28.293463, INFO, Fin del modulo productos contratados ,ProductosContratados
2023-09-01 16:43:28.402068, TRACE, Fin del modulo Process ,Process
2023-09-01 16:46:19.600876, TRACE, Incio del modulo Init ,Init

2023-09-01 16:46:19.700436, TRACE, Inicio Ejecucion, EDSA_003_CambioCuenta
2023-09-01 16:46:19.753621, TRACE, Inicio del modulo Init ,InitConfig
2023-09-01 16:46:19.925494, TRACE, Fin del modulo Init ,InitConfig
2023-09-01 16:46:19.991202, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-09-01 16:46:26.399028, INFO, "Inicio del modulo GetAssets" ,GetAssets
2023-09-01 16:46:26.465427, TRACE, Inicio del submodulo KillProcess ,KillProcess
2023-09-01 16:46:29.104695, TRACE, Fin del submodulo KillProcess ,KillProcess
2023-09-01 16:46:29.160226, TRACE, Inicio del submodulo InitApps ,InitApps
2023-09-01 16:46:29.219391, INFO, "Incio del modulo LoginCosmos" ,Login
2023-09-01 16:47:09.021399, INFO, "Inicio del modulo Obtener Token" ,ObtenerToken
2023-09-01 16:47:09.082792, INFO, "Fin del modulo Obtener Token" ,ObtenerToken
2023-09-01 16:47:21.935477, INFO, "Fin del modulo LoginCosmos" ,Login
2023-09-01 16:47:21.973832, TRACE, Fin del submodulo InitApps ,InitApps
2023-09-01 16:47:22.012685, TRACE, Fin del modulo Init ,Init
2023-09-01 16:47:22.399146, TRACE, Inicio del modulo GetTransaction ,GetTransaction
2023-09-01 16:47:23.863455, TRACE, Fin del modulo GetTransaction ,GetTransaction
2023-09-01 16:47:24.492518, TRACE, Inicio del modulo Process ,Process
2023-09-01 16:47:24.556245, INFO, "Inicio del modulo Work Data" ,Work_Data
2023-09-01 16:47:25.492099, INFO, "Fin del modulo Work Data" ,Work_Data
2023-09-01 16:47:25.590906, INFO, INICIO CERRAR LOS CLIENTES ABIERTOS ,CerrarCliente
2023-09-01 16:47:28.468416, INFO, FIN CERRAR LOS CLIENTES ABIERTOS ,CerrarCliente
2023-09-01 16:47:28.499753, INFO, "Inicio del modulo Buscar_Cliente" ,Buscar_Cliente
2023-09-01 16:47:29.781809, ERROR, "Error inesperado" ,Buscar_Cliente
2023-09-01 16:47:29.934247, TRACE, Fin del modulo Process ,Process
2023-09-01 16:50:04.025505, TRACE, Inicio del modulo Process ,Process
2023-09-01 16:50:04.081587, TRACE, Fin del modulo Process ,Process
2023-09-01 16:50:56.442411, TRACE, Inicio del modulo Process ,Process
2023-09-01 16:50:56.529626, INFO, INICIO CERRAR LOS CLIENTES ABIERTOS ,CerrarCliente
2023-09-01 16:50:58.660032, INFO, FIN CERRAR LOS CLIENTES ABIERTOS ,CerrarCliente
2023-09-01 16:50:58.716380, INFO, "Inicio del modulo Buscar_Cliente" ,Buscar_Cliente
2023-09-01 16:51:01.697809, INFO, "Intento de click en Buscar numero"+1+" de 10" ,Buscar_Cliente
2023-09-01 16:51:02.627179, INFO, "Intento de click en Buscar numero"+2+" de 10" ,Buscar_Cliente
2023-09-01 16:51:02.816015, INFO, "Fin del modulo Buscar_Cliente" ,Buscar_Cliente
2023-09-01 16:51:02.874915, INFO, INICIO A CERRAR LAS PESTAÑAS ABIERTAS DEL CLIENTE ,CerrarPestanasCliente
2023-09-01 16:51:03.970968, INFO, FIN CERRAR LAS PESTAÑAS ABIERTAS DEL CLIENTE ,CerrarPestanasCliente
2023-09-01 16:51:04.103125, TRACE, Fin del modulo Process ,Process
2023-09-01 16:51:31.473425, TRACE, Inicio del modulo Process ,Process
2023-09-01 16:51:31.527923, TRACE, Fin del modulo Process ,Process
2023-09-01 16:52:25.346343, TRACE, Inicio del modulo Process ,Process
2023-09-01 16:52:25.447743, INFO, INICIO A EXTRAER INTERACCION ,ExtraerInteracciones
2023-09-01 16:52:27.274728, INFO, FIN  EXTRAER INTERACCION ,ExtraerInteracciones
2023-09-01 16:52:27.405030, TRACE, Fin del modulo Process ,Process
